platform,id,title,owner,bounds,memoryUsage,label
windows,227284,How to Cook the Perfect Steak - YouTube - Microsoft Edge,"{'processId': 27329, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",392063335,work
windows,565735,The Stranglers - Golden Brown - YouTube - Mozilla Firefox,"{'processId': 24108, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",300051728,distraction
windows,511325,The Ultimate Guide to Cybersecurity - YouTube - Google Chrome,"{'processId': 15657, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",430701917,work
windows,441126,Productivity Tips for Students - YouTube - Microsoft Edge,"{'processId': 35861, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",421119484,distraction
windows,166761,The Ultimate Guide to Cybersecurity - YouTube - Mozilla Firefox,"{'processId': 30713, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",244840120,distraction
windows,839606,The Science of Black Holes - YouTube - Mozilla Firefox,"{'processId': 29111, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",276779055,work
windows,807002,The Stranglers - Golden Brown - YouTube - Mozilla Firefox,"{'processId': 24630, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",401233573,distraction
windows,108777,Best Budget Laptops 25 - YouTube - Opera GX Internet Browser,"{'processId': 9779, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",316120862,distraction
windows,465609,LoFi Hip Hop Beats to Relax/Study To - YouTube - Google Chrome,"{'processId': 24030, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",256024483,distraction
windows,167574,Unreal Engine 5 Beginner Tutorial - YouTube - Opera GX Internet Browser,"{'processId': 11183, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",426951745,distraction
windows,863215,Productivity Tips for Students - YouTube - Opera GX Internet Browser,"{'processId': 3245, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",464766573,distraction
windows,397969,The Stranglers - Golden Brown - YouTube - Google Chrome,"{'processId': 46865, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",356077740,work
windows,529885,Unreal Engine 5 Beginner Tutorial - YouTube - Mozilla Firefox,"{'processId': 23436, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",419440039,distraction
windows,391903,The Ultimate Guide to Cybersecurity - YouTube - Mozilla Firefox,"{'processId': 16177, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",392167629,distraction
windows,959706,Unreal Engine 5 Beginner Tutorial - YouTube - Microsoft Edge,"{'processId': 36819, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",237880378,distraction
windows,399823,Best Budget Laptops 14 - YouTube - Opera GX Internet Browser,"{'processId': 12028, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",411568642,distraction
windows,413670,Top 10 Fails of 35 - YouTube - Mozilla Firefox,"{'processId': 49486, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",228650837,distraction
windows,761718,Top 10 Fails of 15 - YouTube - Mozilla Firefox,"{'processId': 11905, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",276527869,distraction
windows,280369,Productivity Tips for Students - YouTube - Google Chrome,"{'processId': 13883, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",280457174,distraction
windows,629807,Productivity Tips for Students - YouTube - Mozilla Firefox,"{'processId': 41035, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",346764056,distraction
windows,149720,LoFi Hip Hop Beats to Relax/Study To - YouTube - Google Chrome,"{'processId': 9372, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",265026181,distraction
windows,290089,Productivity Tips for Students - YouTube - Microsoft Edge,"{'processId': 13280, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",401303229,distraction
windows,619227,How to Cook the Perfect Steak - YouTube - Microsoft Edge,"{'processId': 39130, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",248260160,distraction
windows,921047,Chess Grandmaster Tricks - YouTube - Mozilla Firefox,"{'processId': 28088, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",327108734,distraction
windows,838020,Extreme Weather Documentary - YouTube - Microsoft Edge,"{'processId': 41715, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",453155404,work
windows,285580,Funny Cat Compilation 5 - YouTube - Mozilla Firefox,"{'processId': 29311, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",314782996,distraction
windows,430778,Top 10 Fails of 8 - YouTube - Opera GX Internet Browser,"{'processId': 14534, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",302774037,distraction
windows,848357,Trackmania World Record Run 42 - YouTube - Mozilla Firefox,"{'processId': 22495, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",496337524,work
windows,973832,The Stranglers - Golden Brown - YouTube - Opera GX Internet Browser,"{'processId': 40332, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",441629644,distraction
windows,259294,The Ultimate Guide to Cybersecurity - YouTube - Mozilla Firefox,"{'processId': 26521, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",330592727,distraction
windows,820779,The Stranglers - Golden Brown - YouTube - Microsoft Edge,"{'processId': 34254, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",358109740,distraction
windows,770974,Trackmania World Record Run 44 - YouTube - Google Chrome,"{'processId': 7287, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",285063150,distraction
windows,683107,GTA 6 Gameplay Leaks - YouTube - Opera GX Internet Browser,"{'processId': 6594, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",293821774,distraction
windows,685877,GTA 6 Gameplay Leaks - YouTube - Microsoft Edge,"{'processId': 11109, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",399580461,distraction
windows,806705,Unreal Engine 5 Beginner Tutorial - YouTube - Google Chrome,"{'processId': 20325, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",423927234,distraction
windows,259471,History of the Roman Empire - YouTube - Google Chrome,"{'processId': 45682, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",349602677,distraction
windows,987109,Unreal Engine 5 Beginner Tutorial - YouTube - Google Chrome,"{'processId': 30187, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",474049648,distraction
windows,676930,How to Cook the Perfect Steak - YouTube - Google Chrome,"{'processId': 11887, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",303173883,distraction
windows,291197,ReactJS Crash Course - YouTube - Microsoft Edge,"{'processId': 38732, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",224889631,distraction
windows,759245,Funny Cat Compilation 19 - YouTube - Google Chrome,"{'processId': 15222, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",276005667,distraction
windows,727699,Unreal Engine 5 Beginner Tutorial - YouTube - Mozilla Firefox,"{'processId': 45080, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",448416914,distraction
windows,519591,ReactJS Crash Course - YouTube - Google Chrome,"{'processId': 30560, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",315584390,work
windows,924338,Chess Grandmaster Tricks - YouTube - Opera GX Internet Browser,"{'processId': 48054, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",234478277,distraction
windows,307338,Epic Minecraft Let's Play - Part 49 - YouTube - Mozilla Firefox,"{'processId': 41982, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",251019251,work
windows,136015,The Stranglers - Golden Brown - YouTube - Google Chrome,"{'processId': 5004, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",223354225,distraction
windows,462878,LoFi Hip Hop Beats to Relax/Study To - YouTube - Mozilla Firefox,"{'processId': 31604, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",202461010,distraction
windows,685827,Unreal Engine 5 Beginner Tutorial - YouTube - Google Chrome,"{'processId': 5821, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",315811498,distraction
windows,421241,The Science of Black Holes - YouTube - Google Chrome,"{'processId': 16567, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",252125011,distraction
windows,225546,The Science of Black Holes - YouTube - Opera GX Internet Browser,"{'processId': 24129, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",284571299,distraction
windows,336742,Learn Python in 10 Minutes - YouTube - Microsoft Edge,"{'processId': 3588, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",382378440,distraction
windows,334287,ReactJS Crash Course - YouTube - Mozilla Firefox,"{'processId': 35768, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",207697655,distraction
windows,798840,GTA 6 Gameplay Leaks - YouTube - Microsoft Edge,"{'processId': 19996, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",390716453,distraction
windows,497819,ReactJS Crash Course - YouTube - Opera GX Internet Browser,"{'processId': 43545, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",460884767,distraction
windows,914321,ReactJS Crash Course - YouTube - Mozilla Firefox,"{'processId': 9303, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",397090022,distraction
windows,719618,Trackmania World Record Run 11 - YouTube - Opera GX Internet Browser,"{'processId': 20007, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",311123123,work
windows,859665,Epic Minecraft Let's Play - Part 34 - YouTube - Mozilla Firefox,"{'processId': 32490, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",259270024,distraction
windows,846871,History of the Roman Empire - YouTube - Mozilla Firefox,"{'processId': 8252, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",465507125,work
windows,815339,Unreal Engine 5 Beginner Tutorial - YouTube - Microsoft Edge,"{'processId': 34292, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",207204798,work
windows,630555,GTA 6 Gameplay Leaks - YouTube - Google Chrome,"{'processId': 33186, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",273666632,distraction
windows,563151,Learn Python in 10 Minutes - YouTube - Microsoft Edge,"{'processId': 21748, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",342722772,distraction
windows,877527,GTA 6 Gameplay Leaks - YouTube - Google Chrome,"{'processId': 28937, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",334858822,distraction
windows,212618,Funny Cat Compilation 46 - YouTube - Mozilla Firefox,"{'processId': 25824, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",346289249,distraction
windows,286733,Rust Programming Tutorial - YouTube - Mozilla Firefox,"{'processId': 43647, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",261319202,distraction
windows,297882,Epic Minecraft Let's Play - Part 1 - YouTube - Mozilla Firefox,"{'processId': 5062, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",407849531,distraction
windows,679105,History of the Roman Empire - YouTube - Mozilla Firefox,"{'processId': 29505, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",484629361,distraction
windows,130972,Chess Grandmaster Tricks - YouTube - Opera GX Internet Browser,"{'processId': 13131, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",238053269,distraction
windows,322862,Chess Grandmaster Tricks - YouTube - Mozilla Firefox,"{'processId': 25973, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",378880733,work
windows,414032,Learn Python in 10 Minutes - YouTube - Google Chrome,"{'processId': 47752, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",422350315,distraction
windows,372670,ReactJS Crash Course - YouTube - Google Chrome,"{'processId': 49453, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",404023085,distraction
windows,978935,Funny Cat Compilation 49 - YouTube - Microsoft Edge,"{'processId': 3994, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",394591490,distraction
windows,942043,Chess Grandmaster Tricks - YouTube - Microsoft Edge,"{'processId': 15582, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",376819205,distraction
windows,284364,ReactJS Crash Course - YouTube - Microsoft Edge,"{'processId': 39572, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",312647506,distraction
windows,128060,Best Budget Laptops 29 - YouTube - Google Chrome,"{'processId': 4945, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",342499858,work
windows,516239,Unreal Engine 5 Beginner Tutorial - YouTube - Mozilla Firefox,"{'processId': 12181, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",455693941,distraction
windows,663218,Top 10 Fails of 47 - YouTube - Mozilla Firefox,"{'processId': 1390, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",409390969,distraction
windows,895035,Funny Cat Compilation 3 - YouTube - Mozilla Firefox,"{'processId': 10763, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",340096594,distraction
windows,458559,Extreme Weather Documentary - YouTube - Google Chrome,"{'processId': 44629, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",458976645,work
windows,722615,AI Will Change The World - YouTube - Microsoft Edge,"{'processId': 34994, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",273998471,distraction
windows,398147,Top 10 Fails of 12 - YouTube - Opera GX Internet Browser,"{'processId': 41075, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",394408407,distraction
windows,211355,Best Budget Laptops 44 - YouTube - Opera GX Internet Browser,"{'processId': 8970, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",297789360,work
windows,444712,LoFi Hip Hop Beats to Relax/Study To - YouTube - Google Chrome,"{'processId': 32686, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",309219795,distraction
windows,208998,History of the Roman Empire - YouTube - Mozilla Firefox,"{'processId': 19180, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",238863018,distraction
windows,766283,How to Cook the Perfect Steak - YouTube - Opera GX Internet Browser,"{'processId': 33292, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",403742828,distraction
windows,608578,ReactJS Crash Course - YouTube - Google Chrome,"{'processId': 13260, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",369777594,distraction
windows,171547,The Ultimate Guide to Cybersecurity - YouTube - Google Chrome,"{'processId': 11577, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",442393367,distraction
windows,336511,How to Cook the Perfect Steak - YouTube - Mozilla Firefox,"{'processId': 7187, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",402811007,distraction
windows,369454,Unreal Engine 5 Beginner Tutorial - YouTube - Opera GX Internet Browser,"{'processId': 6516, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",329245891,distraction
windows,682604,Productivity Tips for Students - YouTube - Mozilla Firefox,"{'processId': 29183, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",277961923,distraction
windows,514915,Chess Grandmaster Tricks - YouTube - Mozilla Firefox,"{'processId': 27517, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",434504962,distraction
windows,261563,ReactJS Crash Course - YouTube - Microsoft Edge,"{'processId': 27262, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",375378912,distraction
windows,133151,Top 10 Fails of 24 - YouTube - Microsoft Edge,"{'processId': 34747, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",242652232,distraction
windows,207148,History of the Roman Empire - YouTube - Opera GX Internet Browser,"{'processId': 29255, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",320137770,work
windows,539786,Best Budget Laptops 26 - YouTube - Opera GX Internet Browser,"{'processId': 16151, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",363217687,distraction
windows,391370,Epic Minecraft Let's Play - Part 49 - YouTube - Microsoft Edge,"{'processId': 40429, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",464868456,distraction
windows,367668,Extreme Weather Documentary - YouTube - Google Chrome,"{'processId': 42964, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",409115486,work
windows,480717,Best Budget Laptops 16 - YouTube - Microsoft Edge,"{'processId': 25797, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",384219586,work
windows,679741,ReactJS Crash Course - YouTube - Opera GX Internet Browser,"{'processId': 27786, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",347159087,distraction
windows,400719,Productivity Tips for Students - YouTube - Mozilla Firefox,"{'processId': 4422, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",376609789,distraction
windows,861528,AI Will Change The World - YouTube - Opera GX Internet Browser,"{'processId': 10538, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",251926091,distraction
